name,address,lat,lon
,"54 DIAMOND CAUSEWAY SAVANAH, GA 31411-0000",31.94098,-81.05515
,"3 WESTRIDGE RD SAVANNAH, GA 31411-0000",31.94153,-81.04912
,"50 DIAMOND CAUSEWAY SAVANNAH, GA 31411-0000",31.94197,-81.05699
,"81 COFFEE BLUFF VILLA RD SAVANNAH, GA 31419-0000",31.94584,-81.14928
,"10050 FERGUSON AVENUE SAVANNAH, GA 31406-0000",31.95244,-81.10318
,"52 DIAMOND CAUSEWAY SAVANNAH, GA 31411-0000",31.95376,-81.05201
,"12521 WHITE BLUFF RD SAVANNAH, GA 31419-0000",31.97138,-81.13438
,"302 BRIARCLIFF CIRCLE SAVANNAH, GA 31419-0000",31.97461,-81.1407
,"1516 KING GEORGE BLVD SAVANNAH, GA 31419-0000",31.97552,-81.22891
,"9114 WHITEFIELD AVE SAVANNAH, GA 31406-0000",31.97956,-81.10506
,"22 ROSE AVENUE SAVANNAH, GA 31406-0000",31.98039,-81.05902
,"12391 MERCY BLVD SAVANNAH, GA 31419-0000",31.98067,-81.15461
,"8912 WHITEFIELD AVENUE SAVANNAH, GA 31406-0000",31.9827,-81.10321
,"2 SAINT THOMAS AVE SAVANNAH, GA 31406-0000",31.98361,-81.05735
,"183 WILSHIRE BLVD SAVANNAH, GA 31419-0000",31.98389,-81.13749
,"10710 WHITE BLUFF RD SAVANNAH, GA 31419-0000",31.98562,-81.12892
,"1 PEACHTREE DR SAVANNAH, GA 31419-0000",31.98915,-81.15924
,"309 TIBET AVE SAVANNAH, GA 31406-0000",31.99016,-81.13646
,"8511 WATERS AVE SAVANNAH, GA 31406-0000",31.9904,-81.1059
,"430 TIBET AVE SAVANNAH, GA 31406-0000",31.99416,-81.14178
,"207 E MONTGOMERY CROSSROADS SAVANNAH, GA 31406-0000",31.99462,-81.10574
,"7202 CENTRAL AVE SAVANNAH, GA 31406-0000",31.99557,-81.07624
,"2 CANEBRAKE RD SAVANNAH, GA 31419-0000",31.99848,-81.26986
,"7375 HODGSON MEMORIAL DR SAVANNAH, GA 31406-0000",31.99953,-81.11557
,"450 NORTH CROMWELL RD SAVANNAH, GA 31410-0000",32.00567,-80.98851
,"195 WILMINGTON ISLAND RD SAVANNAH, GA 31410-0000",32.00625,-80.98751
,"169 WHITEMARSH ISLAND RD SAVANNAH, GA 31410-0000",32.00742,-80.98827
,"204 FIFTH ST TYBEE ISLAND, GA 31328-0000",32.00758,-80.8444
,"632 STEPHENSON AVENUE SAVANNAH, GA 31405-0000",32.01098,-81.10163
,"590 WALTHOUR RD SAVANNAH, GA 31410-0000",32.01107,-80.95827
,"6412 WATERS AVENUE SAVANNAH, GA 31406-0000",32.01199,-81.09809
,"5502 SKIDAWAY RD SAVANNAH, GA 31406-0000",32.01699,-81.07519
,"6613 JOHNNY MERCER BLVD SAVANNAH, GA 31410-0000",32.01798,-80.97581
,"31 VAN HORN DR TYBEE ISLAND, GA 31328-0000",32.01814,-80.84636
,"5411 SKIDAWAY RD SAVANNAH, GA 31406-0000",32.01872,-81.07611
,"707 LITTLE NECK ROAD SAVANNAH, GA 31419-0000",32.01893,-81.26461
,"5100 LA ROCHE AVE SAVANNAH, GA 31404-0000",32.0195,-81.06719
,"1800 EAST DERENNE AVE SAVANNAH, GA 31406-0000",32.02293,-81.08305
,"4700 SKIDAWAY ROAD SAVANNAH, GA 31404-0000",32.02459,-81.07167
,"5100 WATERS AVE SAVANNAH, GA 31404-0000",32.0291,-81.09126
,"5111 ABERCORN ST SAVANNAH, GA 31405-0000",32.03031,-81.10803
,"401 QUARTERMAN RD SAVANNAH, GA 31410-0000",32.0326,-80.97336
,"5201 MONTGOMERY ST SAVANNAH, GA 31405-0000",32.03352,-81.11469
,"2821 RIVER DR THUNDERBOLT, GA 31404-0000",32.03368,-81.05265
,"275 BERWICK BLVD SAVANNAH, GA 31419-00",32.03443,-81.2291
,"5321 OGEECHEE ROAD SAVANNAH, GA 31405-0000",32.04094,-81.20266
,"4601 US HIGHWAY 80 E SAVANNAH, GA 31410-0000",32.04238,-81.01262
,"3000 BEE RD SAVANNAH, GA 31404-0000",32.04268,-81.0771
,"1950 CHATHAM PARKWAY SAVANNAH, GA 31405-0000",32.04336,-81.16345
,"4929 PINELAND DR SAVANNAH, GA 31405-0000",32.04471,-81.1921
,"520 WASHINGTON AVE SAVANNAH, GA 31405-0000",32.04686,-81.0907
,"3025 BULL ST SAVANNAH, GA 31405-0000",32.04961,-81.10402
,"2023 TENNESSEE AVE SAVANNAH, GA 31404-0000",32.05065,-81.06339
,"1401 MILLS B LANE BLVD SAVANNAH, GA 31405-0000",32.05077,-81.12855
,"603 WEST VICTORY DR SAVANNAH, GA 31405-0000",32.054,-81.10868
,"3001 HOPKINS ST SAVANNAH, GA 31405-0000",32.05504,-81.11633
,"622 EAST 37TH ST SAVANNAH, GA 31401-0000",32.05534,-81.0912
,"1900 LINCOLN STREET SAVANNAH, GA 31401-0000",32.05723,-81.09551
,"1402 HARMON ST SAVANNAH, GA 31401-0000",32.05826,-81.08394
,"2323 OGEECHEE RD SAVANNAH, GA 31415-0000",32.05838,-81.11528
,"1805 E GWINNETT ST SAVANNAH, GA 31404-0000",32.05885,-81.06623
,"1381 DEAN FOREST RD SAVANNAH, GA 31405-0000",32.0595,-81.20967
,"402 TREAT ST SAVANNAH, GA 31404-0000",32.05951,-81.05595
,"909 EAST BOLTON ST SAVANNAH, GA 31401-0000",32.06238,-81.08231
,"14 W ANDERSON ST SAVANNAH, GA 31401-0000",32.06238,-81.09862
,"400 PENNSYLVANIA AVENUE SAVANNAH, GA 31404-0000",32.06286,-81.05735
,"1909 CYNTHIA ST SAVANNAH, GA 31415-0000",32.06374,-81.12511
,"939 WHEATON ST SAVANNAH, GA 31404-0000",32.06613,-81.08027
,"1110 MAY ST SAVANNAH, GA 31415-0000",32.06651,-81.10538
,"2 LAURA ST SAVANNAH, GA 31404-0000",32.06678,-81.05039
,"101 SHEPHERD WAY POOLER, GA 31322",32.06859,-81.27256
,"322 EAST TAYLOR ST SAVANNAH, GA 31401-0000",32.07084,-81.09077
,"905 COLLAT ST SAVANNAH, GA 31415-0000",32.07268,-81.12668
,"1599 CHATHAM PARKWAY SAVANNAH, GA 31408-0000",32.0742,-81.1639
,"301 W OGLETHORPE AVE SAVANNAH, GA 31401-0000",32.07658,-81.09702
,"124 BULL ST SAVANNAH, GA 31401-0000",32.07756,-81.09162
,"1410 RICHARDS ST SAVANNAH, GA 31415-0000",32.08519,-81.11741
,"112 FELL ST SAVANNAH, GA 31415-0000",32.08744,-81.12058
,"100 COMMERCE CT POOLER, GA 31322-0000",32.09174,-81.2573
,"407 TALMADGE AVENUE GARDEN CITY, GA 31408-0000",32.09343,-81.17627
,"50 COACH JOE TURNER RD SAVANNAH, GA 31408-0000",32.09527,-81.13935
,"160B PRISCILLA D THOMAS W GARDEN CITY, GA 31408-0000",32.1055,-81.16016
,"78 VARNEDOE AVENUE GARDEN CITY, GA 31408-0000",32.11225,-81.15746
,"100 SW US HIGHWAY 80 POOLER, GA 31322-0000",32.11568,-81.25021
,"216 E ROTHWELL STREET POOLER, GA 31322-0000",32.1182,-81.24495
,"202 E MOORE STREET BLOOMINGDALE, GA 31302-0000",32.13037,-81.2981
,"125 SOUTHERN JUNCTION BLVD POOLER, GA 31322",32.13476,-81.25928
,"101 TURNBERRY ST PORT WENTWORTH, GA 31407-0000",32.15058,-81.16179
,"50 GODLEY WAY POOLER, GA 31322",32.15322,-81.24396
,"1000 LAKE SHORE BLVD PORT WENTWORTH, GA 31407-0000",32.1863,-81.22878
,"100 MULBERRY ST PORT WENTWORTH, GA 31407",32.21885,-81.19449
