name,address,lat,lon
,"8567 BOHANNON RD FAIRBURN, GA 30213",33.51818,-84.59559
,"9111 CASCADE PALMETTO HWY PALMETTO, GA 30268",33.53059,-84.66438
,"7345 RED OAK RD UNION CITY, GA 30291",33.55631,-84.52258
,"7415 HERNDON RD ATLANTA, GA 30213",33.55774,-84.62758
,"23 MALONE FAIRBURN, GA 30213",33.56424,-84.5824
,"2775 CREEL RD COLLEGE PARK, GA 30349",33.56691,-84.48309
,"6505 RICO ROAD CHATTAHOOCHEE HILLS, GA 30268",33.56869,-84.76772
,"6600 OLD NATIONAL HWY ATLANTA, GA 30349-4861",33.57475,-84.46989
,"6201 CONNELL RD ATLANTA, GA 30349-0000",33.57629,-84.50374
,"5285 LAKESIDE DR UNION CITY, GA 30291-1313",33.58752,-84.55723
,"6015 FELDWOOD ROAD COLLEGE PARK, GA 30349",33.59069,-84.51948
,"2945 BURDETT RD ATLANTA, GA 30349-3757",33.5964,-84.48448
,"5790 FELDWOOD ROAD COLLEGE PARK, GA 30349-0000",33.59783,-84.51399
,"2300 GODBY ROAD COLLEGE PARK, GA 30349",33.6145,-84.46493
,"7510 HALL RD FAIRBURN, GA 30213",33.61619,-84.62956
,"8675 RIDGE RD FAIRBURN, GA 30213-1947",33.61973,-84.67059
,"4707 WASHINGTON RD ATLANTA, GA 30349-2206",33.62765,-84.49311
,"4255 WILL LEE ROAD ATLANTA, GA 30349-0000",33.63179,-84.52629
,"4320 HERSCHEL ROAD COLLEGE PARK, GA 30337-0000",33.63755,-84.4718
,"4095 STONEWALL TELL RD SOUTH FULTON, GA 30349",33.64399,-84.59024
,"3250 HAMMARSKJOLD DR EAST POINT, GA 30344-2639",33.64645,-84.49551
,"4645 BUTNER RD ATLANTA, GA 30349-1322",33.65149,-84.59701
,"3631 MAIN STREET COLLEGE PARK, GA 30337-2614",33.65607,-84.44995
,"3550 ENON ROAD COLLEGE PARK, GA 30349",33.65756,-84.5914
,"3444 N FULTON AVE HAPEVILLE, GA 30354-1465",33.65989,-84.40746
,"800 HUTCHENS ROAD SE ATLANTA, GA 30354-0000",33.67084,-84.36194
,"3100 ENON ROAD ATLANTA, GA 30331",33.67252,-84.57414
,"2670 HOGAN RD EAST POINT, GA 30344-51",33.67753,-84.47636
,"3181 HOGAN ROAD ATLANTA, GA 30331-0000",33.67852,-84.49174
,"1431 NORMAN BERRY DR EAST POINT, GA 30344-0000",33.68271,-84.43547
,"2672 OLD HAPEVILLE RD SW ATLANTA, GA 30315-8210",33.68272,-84.3924
,"2651 CHURCH ST EAST POINT, GA 30344-0000",33.68304,-84.44216
,"2405 FAIRBURN RD SW ATLANTA, GA 30331-5205",33.68867,-84.51301
,"894 CONSTITUTION ROAD SE ATLANTA, GA 30315-6825",33.6937,-84.3606
,"3935 RUX RD SW ATLANTA, GA 30331-5056",33.69706,-84.51722
,"2893 LAKEWOOD AVE SW ATLANTA, GA 30315-5803",33.69761,-84.41164
,"2025 JONESBORO RD. SE ATLANTA, GA 30315-7544",33.69795,-84.37277
,"3099 PANTHER TRAIL SW ATLANTA, GA 30303",33.69889,-84.48876
,"1925 NISKEY LAKE RD., SW ATLANTA, GA 30331-6915",33.70128,-84.53056
,"5320 CAMPBELLTON RD SW ATLANTA, GA 30331-7714",33.70422,-84.56087
,"1835 HENRY THOMAS DR SE ATLANTA, GA 30315-6815",33.70436,-84.35675
,"2231 CAMPBELLTON RD ATLANTA, GA 30311",33.7057,-84.46169
,"770 DECKNER AVE ATLANTA, GA 30310-4463",33.71191,-84.41308
,"1558 VENETIAN DR SW ATLANTA, GA 30311-3549",33.71421,-84.4403
,"1463 PRYOR RD ATLANTA, GA 30315",33.71495,-84.39404
